date,phu_name,at_least_one_dose_cumulative,fully_vaccinated_cumulative,third_dose_cumulative,total_population,percent_at_least_one_dose,percent_fully_vaccinated,percent_3doses,phu_num,active_cases,resolved_cases,deaths,archived_resolved_cases,archived_deaths,percent_active_cases,percent_deaths,percent_resolved_cases
2022-02-13,GREY BRUCE,137664.0,131413.0,85522.0,167078,82.39999999999999,78.64999999999999,51.190000000000005,2233,188,5604,45,5603.0,46.0,0.11252229497599923,0.026933528052765773,3.3541220268377643
2022-02-13,HALDIMAND-NORFOLK,93126.0,89306.0,50846.0,114141,81.58999999999999,78.24,44.55,2234,282,6404,72,6393.0,83.0,0.24706284332536074,0.06307987489158147,5.6106044278567735
2022-02-13,"HALIBURTON, KAWARTHA, PINE RIDGE",160022.0,153015.0,98009.0,183151,87.37,83.55,53.510000000000005,2235,379,6220,85,6214.0,91.0,0.20693307707847622,0.04640979301232317,3.396104853372354
2022-02-13,HALTON REGION,529641.0,503160.0,287583.0,579551,91.39,86.82,49.62,2236,847,40354,298,40317.0,335.0,0.14614762117570326,0.05141911583277399,6.962976511126717
2022-02-13,CITY OF HAMILTON,483537.0,459671.0,259723.0,552042,87.59,83.27,47.05,2237,1233,45690,496,45682.0,504.0,0.22335257100003258,0.08984823618492796,8.27654417598661
2022-02-13,HASTINGS & PRINCE EDWARD COUNTIES,141184.0,133928.0,85157.0,164832,85.65,81.25,51.66,2238,512,5824,35,5822.0,37.0,0.31061929722384,0.021233741021160938,3.5332945059211807
2022-02-13,CHATHAM-KENT,86066.0,82084.0,48352.0,101565,84.74000000000001,80.82000000000001,47.61,2240,318,6130,62,6123.0,69.0,0.31309998523113275,0.06104465120858563,6.035543740461773
2022-02-13,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",186627.0,177092.0,117365.0,200252,93.2,88.42999999999999,58.60999999999999,2241,432,8824,31,8824.0,31.0,0.21572818249006254,0.01548049457683319,4.406447875676648
2022-02-13,LAMBTON COUNTY,104991.0,100464.0,60399.0,126574,82.95,79.36999999999999,47.72,2242,482,8782,116,8778.0,120.0,0.3808049046407635,0.09164599364798458,6.938233760487936
2022-02-13,"LEEDS, GRENVILLE AND LANARK DISTRICT",162126.0,155517.0,101783.0,172131,94.19,90.35,59.13,2243,554,5643,80,5643.0,80.0,0.3218478949172433,0.04647623031295932,3.278317095700368
2022-02-13,MIDDLESEX-LONDON,444575.0,424544.0,238926.0,485049,91.66,87.53,49.26,2244,1488,28938,328,28936.0,330.0,0.30677313013736757,0.06762203406253801,5.965995188115015
2022-02-13,NIAGARA REGION,402138.0,383953.0,223294.0,460171,87.39,83.44,48.52,2246,1131,31326,507,31321.0,512.0,0.2457781998431018,0.11017643441242493,6.807469397245806
2022-02-13,NORTH BAY PARRY SOUND DISTRICT,106343.0,100956.0,62958.0,123747,85.94000000000001,81.58,50.88,2247,277,2961,16,2961.0,16.0,0.2238438103549985,0.012929606374295941,2.392785279643143
2022-02-13,NORTHWESTERN,73772.0,67558.0,38288.0,76333,96.64,88.5,50.160000000000004,2249,599,3367,10,3364.0,13.0,0.7847195839283141,0.0131004938886196,4.41093629229822
2022-02-13,CITY OF OTTAWA,921842.0,876657.0,538525.0,992312,92.9,88.34,54.269999999999996,2251,1457,58345,720,58329.0,736.0,0.1468288199679133,0.07255782455518023,5.879703157877764
2022-02-13,PEEL REGION,1325359.0,1252306.0,582032.0,1481534,89.46,84.53,39.290000000000006,2253,2221,166619,1107,166574.0,1152.0,0.14991218561302,0.07471985118127562,11.246383815693733
2022-02-13,PETERBOROUGH COUNTY-CITY,124149.0,118625.0,75811.0,141576,87.69,83.78999999999999,53.55,2255,244,4958,51,4955.0,54.0,0.1723455952986382,0.03602305475504323,3.5020059897157707
2022-02-13,PORCUPINE,70990.0,65886.0,35769.0,80737,87.92999999999999,81.61,44.3,2256,486,4283,43,4283.0,43.0,0.60195449422198,0.05325934825420811,5.304878804017984
2022-02-13,RENFREW COUNTY AND DISTRICT,86403.0,81671.0,49992.0,103045,83.85000000000001,79.25999999999999,48.51,2257,237,2873,28,2873.0,28.0,0.2299966034256878,0.027172594497549614,2.788102285409287
2022-02-13,EASTERN ONTARIO,180500.0,170493.0,101234.0,205075,88.02,83.14,49.36,2258,495,12545,182,12523.0,204.0,0.2413751066682921,0.08874801901743265,6.117274167987322
2022-02-13,SIMCOE MUSKOKA DISTRICT,498303.0,475034.0,273611.0,575014,86.66,82.61,47.58,2260,1230,32192,352,32162.0,382.0,0.21390783528748863,0.06121590083024065,5.598472385020191
2022-02-13,SUDBURY AND DISTRICT,173891.0,164723.0,96983.0,196072,88.69,84.00999999999999,49.46,2261,939,9128,99,9127.0,100.0,0.47890570810722594,0.05049165612632094,4.6554326981925005
2022-02-13,THUNDER BAY DISTRICT,133613.0,126625.0,75332.0,149989,89.08,84.42,50.23,2262,782,6873,77,6873.0,77.0,0.5213715672482648,0.051337098053857284,4.582336037976118
2022-02-13,TIMISKAMING,27487.0,26154.0,15886.0,32164,85.46000000000001,81.31,49.39,2263,93,977,11,973.0,15.0,0.2891431414003233,0.03419972640218878,3.0375575177216763
2022-02-13,WATERLOO REGION,511386.0,487443.0,277015.0,573162,89.22,85.04,48.33,2265,930,38281,383,38281.0,383.0,0.16225779099102872,0.06682229456942365,6.678914512825345
2022-02-13,WELLINGTON-DUFFERIN-GUELPH,261957.0,251098.0,146879.0,295016,88.79,85.11,49.79,2266,510,17267,148,17262.0,153.0,0.17287197982482305,0.050166770615831004,5.8529028934023914
2022-02-13,WINDSOR-ESSEX COUNTY,357634.0,340372.0,184081.0,410271,87.17,82.96,44.87,2268,987,34467,573,34450.0,590.0,0.24057269463354708,0.13966378320670972,8.401032488282135
2022-02-13,YORK REGION,1018710.0,969824.0,552128.0,1143703,89.07000000000001,84.8,48.28,2270,690,95041,958,94982.0,1017.0,0.06033034800118563,0.08376300490599395,8.30993710779809
2022-02-13,TORONTO,2565208.0,2440897.0,1372872.0,2851090,89.97,85.61,48.15,3895,4205,265814,3955,265654.0,4115.0,0.14748745216741665,0.13871887593867607,9.323241286665802
2022-02-13,SOUTHWESTERN,171935.0,165238.0,94740.0,206207,83.38,80.13,45.94,4913,482,10155,144,10152.0,147.0,0.23374570213426316,0.06983274088658484,4.924663081272702
2022-02-13,HURON PERTH,117684.0,112621.0,71382.0,137903,85.34,81.67,51.76,5183,267,5100,90,5096.0,94.0,0.1936143521170678,0.06526326475856217,3.6982516696518566
2022-02-14,ALGOMA DISTRICT,99647.0,94809.0,59520.0,112839,88.31,84.02,52.75,2226,591,3762,28,3762.0,28.0,0.5237550846781698,0.024814115686952205,3.333953686225507
2022-02-14,BRANT COUNTY,125783.0,120113.0,66252.0,144945,86.78,82.87,45.71,2227,278,9278,74,9278.0,74.0,0.19179688847493875,0.051053848011314636,6.401048673634826
2022-02-14,DURHAM REGION,605590.0,577508.0,317684.0,671727,90.14999999999999,85.97,47.29,2230,1137,50204,428,50198.0,434.0,0.1692651925559044,0.06371636096211705,7.473869592855431
2022-02-14,GREY BRUCE,137706.0,131417.0,85558.0,167078,82.42,78.66,51.21,2233,184,5638,45,5637.0,46.0,0.11012820359353116,0.026933528052765773,3.3744718035887433
2022-02-14,HALDIMAND-NORFOLK,93148.0,89314.0,50879.0,114141,81.61,78.25,44.58,2234,279,6422,72,6411.0,83.0,0.24443451520487816,0.06307987489158147,5.626374396579669
2022-02-14,"HALIBURTON, KAWARTHA, PINE RIDGE",160058.0,153100.0,98150.0,183151,87.39,83.59,53.59,2235,370,6253,84,6247.0,90.0,0.20201909899481849,0.0458637954474723,3.4141227730124326
2022-02-14,HALTON REGION,529910.0,503221.0,287918.0,579551,91.43,86.83,49.68,2236,800,40445,298,40408.0,335.0,0.13803789485308454,0.05141911583277399,6.978678321666256
2022-02-14,CITY OF HAMILTON,483804.0,459974.0,260168.0,552042,87.64,83.32000000000001,47.13,2237,1151,45817,497,45809.0,505.0,0.20849862872752437,0.09002938182239757,8.29954967194525
2022-02-14,HASTINGS & PRINCE EDWARD COUNTIES,141249.0,133953.0,85209.0,164832,85.69,81.27,51.690000000000005,2238,488,5865,35,5863.0,37.0,0.2960590176664725,0.021233741021160938,3.558168316831683
2022-02-14,CHATHAM-KENT,86082.0,82084.0,48373.0,101565,84.76,80.82000000000001,47.63,2240,302,6167,62,6160.0,69.0,0.29734652685472357,0.06104465120858563,6.07197361295722
2022-02-14,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",186746.0,177286.0,117537.0,200252,93.26,88.53,58.69,2241,406,8865,31,8865.0,31.0,0.20274454187723467,0.01548049457683319,4.426922078181492
2022-02-14,LAMBTON COUNTY,105023.0,100472.0,60456.0,126574,82.97,79.38,47.760000000000005,2242,475,8821,116,8817.0,120.0,0.37527454295510926,0.09164599364798458,6.969045775593724
2022-02-14,"LEEDS, GRENVILLE AND LANARK DISTRICT",162219.0,155764.0,101988.0,172131,94.24,90.49000000000001,59.25,2243,535,5685,80,5685.0,80.0,0.3108097902179154,0.04647623031295932,3.3027171166146716
2022-02-14,MIDDLESEX-LONDON,444811.0,424835.0,239427.0,485049,91.7,87.59,49.36,2244,1454,29041,329,29039.0,331.0,0.2997635290455191,0.06782819880053355,5.987230156128557
2022-02-14,NIAGARA REGION,402312.0,384137.0,223656.0,460171,87.42999999999999,83.48,48.6,2246,1109,31419,508,31414.0,513.0,0.24099736836958435,0.11039374493394846,6.827679275747493
2022-02-14,NORTH BAY PARRY SOUND DISTRICT,106385.0,101140.0,62999.0,123747,85.97,81.73,50.91,2247,281,2977,16,2977.0,16.0,0.2270762119485725,0.012929606374295941,2.4057148860174387
2022-02-14,NORTHWESTERN,73805.0,67558.0,38299.0,76333,96.69,88.5,50.17,2249,628,3390,10,3387.0,13.0,0.822711016205311,0.0131004938886196,4.441067428242045
2022-02-14,CITY OF OTTAWA,922606.0,877400.0,539321.0,992312,92.97999999999999,88.42,54.35,2251,1400,58541,720,58525.0,736.0,0.14108465885729488,0.07255782455518023,5.899455010117785
2022-02-14,PEEL REGION,1326136.0,1253231.0,584247.0,1481534,89.51,84.59,39.44,2253,2105,166869,1107,166824.0,1152.0,0.14208246317668038,0.07471985118127562,11.26325821749619
2022-02-14,PETERBOROUGH COUNTY-CITY,124216.0,118641.0,75879.0,141576,87.74,83.8,53.6,2255,250,4973,51,4970.0,54.0,0.17658360174040796,0.03602305475504323,3.5126010058201955
2022-02-14,PORCUPINE,71020.0,65901.0,35786.0,80737,87.96000000000001,81.62,44.32,2256,473,4317,43,4317.0,43.0,0.5858528307962892,0.05325934825420811,5.346990846823637
2022-02-14,RENFREW COUNTY AND DISTRICT,86428.0,81682.0,50019.0,103045,83.87,79.27,48.54,2257,241,2896,28,2896.0,28.0,0.23387840263962345,0.027172594497549614,2.8104226308894176
2022-02-14,EASTERN ONTARIO,180590.0,170696.0,101346.0,205075,88.06,83.24000000000001,49.419999999999995,2258,478,12596,182,12574.0,204.0,0.23308545654029014,0.08874801901743265,6.142143118371327
2022-02-14,SIMCOE MUSKOKA DISTRICT,498510.0,475214.0,273978.0,575014,86.7,82.64,47.65,2260,1212,32262,352,32232.0,382.0,0.21077747672230587,0.06121590083024065,5.610646001662569
2022-02-14,SUDBURY AND DISTRICT,173953.0,164730.0,97019.0,196072,88.72,84.02,49.480000000000004,2261,947,9181,99,9180.0,100.0,0.4829858419356155,0.05049165612632094,4.682463584805582
2022-02-14,THUNDER BAY DISTRICT,133672.0,126640.0,75373.0,149989,89.12,84.43,50.24999999999999,2262,759,6929,77,6929.0,77.0,0.5060371093880218,0.051337098053857284,4.619672109288015
2022-02-14,TIMISKAMING,27495.0,26155.0,15889.0,32164,85.48,81.32000000000001,49.4,2263,90,981,11,977.0,15.0,0.2798159432906355,0.03419972640218878,3.0499937818679266
2022-02-14,WATERLOO REGION,511706.0,487754.0,277449.0,573162,89.28,85.1,48.41,2265,893,38372,383,38372.0,383.0,0.1558023734999878,0.06682229456942365,6.694791350438445
2022-02-14,WELLINGTON-DUFFERIN-GUELPH,262117.0,251139.0,147002.0,295016,88.85,85.13,49.830000000000005,2266,485,17320,148,17315.0,153.0,0.1643978631667435,0.050166770615831004,5.870868020717521
2022-02-14,WINDSOR-ESSEX COUNTY,357769.0,340532.0,184355.0,410271,87.2,83.0,44.93,2268,941,34579,572,34561.0,590.0,0.2293605933638985,0.13942004187476084,8.42833151746041
2022-02-14,YORK REGION,1019403.0,970736.0,553564.0,1143703,89.13,84.88,48.4,2270,666,95178,962,95119.0,1021.0,0.05823190111418786,0.0841127460538269,8.32191574211137
2022-02-14,TORONTO,2567426.0,2442071.0,1378209.0,2851090,90.05,85.65,48.339999999999996,3895,4031,266322,3956,266162.0,4116.0,0.14138452311221322,0.13875395024359105,9.341059033562603
2022-02-14,SOUTHWESTERN,172012.0,165257.0,94803.0,206207,83.42,80.14,45.97,4913,470,10196,144,10193.0,147.0,0.22792630706038106,0.06983274088658484,4.944546014441799
2022-02-14,HURON PERTH,117725.0,112630.0,71414.0,137903,85.37,81.67,51.790000000000006,5183,261,5115,91,5111.0,95.0,0.1892634677998303,0.06598841214476843,3.7091288804449505
2022-02-15,ALGOMA DISTRICT,99659.0,94856.0,59579.0,112839,88.32,84.06,52.800000000000004,2226,592,3799,28,3799.0,28.0,0.524641303095561,0.024814115686952205,3.3667437676689795
2022-02-15,BRANT COUNTY,125803.0,120164.0,66355.0,144945,86.79,82.89999999999999,45.78,2227,270,9296,75,9296.0,75.0,0.18627755355479667,0.0517437648763324,6.413467177205147
2022-02-15,DURHAM REGION,605671.0,577974.0,318239.0,671727,90.16999999999999,86.04,47.38,2230,1071,50326,428,50320.0,434.0,0.15943977240754056,0.06371636096211705,7.4920317331296795
2022-02-15,GREY BRUCE,137720.0,131478.0,85628.0,167078,82.43,78.69,51.24999999999999,2233,176,5666,45,5665.0,46.0,0.10534002082859502,0.026933528052765773,3.3912304432660196
2022-02-15,HALDIMAND-NORFOLK,93162.0,89367.0,50996.0,114141,81.62,78.3,44.68,2234,260,6451,72,6440.0,83.0,0.22778843710848865,0.06307987489158147,5.651781568411001
2022-02-15,"HALIBURTON, KAWARTHA, PINE RIDGE",160106.0,153214.0,98250.0,183151,87.42,83.65,53.64,2235,370,6272,84,6266.0,90.0,0.20201909899481849,0.0458637954474723,3.424496726744599
2022-02-15,HALTON REGION,530056.0,503433.0,288216.0,579551,91.46,86.87,49.730000000000004,2236,754,40530,298,40493.0,335.0,0.1301007158990322,0.05141911583277399,6.993344847994395
2022-02-15,CITY OF HAMILTON,483939.0,460199.0,260532.0,552042,87.66000000000001,83.36,47.19,2237,1084,45941,498,45933.0,506.0,0.19636187101706026,0.09021052745986718,8.322011730991482
2022-02-15,HASTINGS & PRINCE EDWARD COUNTIES,141258.0,133999.0,85304.0,164832,85.7,81.28999999999999,51.74999999999999,2238,483,5900,35,5898.0,37.0,0.29302562609202093,0.021233741021160938,3.5794020578528443
2022-02-15,CHATHAM-KENT,86092.0,82127.0,48442.0,101565,84.77,80.86,47.699999999999996,2240,283,6210,63,6203.0,70.0,0.27863929503273765,0.062029242357111214,6.114311032343819
2022-02-15,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",186778.0,177432.0,117666.0,200252,93.27,88.6,58.76,2241,414,8896,31,8896.0,31.0,0.20673950821964324,0.01548049457683319,4.442402572758324
2022-02-15,LAMBTON COUNTY,105047.0,100520.0,60604.0,126574,82.99,79.42,47.88,2242,445,8864,116,8860.0,120.0,0.35157299287373395,0.09164599364798458,7.003017997377029
2022-02-15,"LEEDS, GRENVILLE AND LANARK DISTRICT",162255.0,155860.0,102321.0,172131,94.26,90.55,59.440000000000005,2243,508,5730,80,5730.0,80.0,0.2951240624872916,0.04647623031295932,3.328859996165711
2022-02-15,MIDDLESEX-LONDON,444959.0,425199.0,239899.0,485049,91.73,87.66000000000001,49.46,2244,1414,29119,329,29117.0,331.0,0.2915169395256974,0.06782819880053355,6.0033110056922085
2022-02-15,NIAGARA REGION,402386.0,384304.0,224205.0,460171,87.44,83.50999999999999,48.72,2246,1076,31527,509,31522.0,514.0,0.23382612115930815,0.11061105545547198,6.851148812072035
2022-02-15,NORTH BAY PARRY SOUND DISTRICT,106401.0,101167.0,63051.0,123747,85.98,81.75,50.949999999999996,2247,270,3003,17,3003.0,17.0,0.21818710756624404,0.01373770677268944,2.4267254963756697
2022-02-15,NORTHWESTERN,73814.0,67591.0,38345.0,76333,96.7,88.55,50.23,2249,641,3423,10,3420.0,13.0,0.8397416582605165,0.0131004938886196,4.484299058074489
2022-02-15,CITY OF OTTAWA,922804.0,878095.0,540048.0,992312,93.0,88.49000000000001,54.42,2251,1304,58796,720,58780.0,736.0,0.1314102822499375,0.07255782455518023,5.925152572981078
2022-02-15,PEEL REGION,1326579.0,1253868.0,585864.0,1481534,89.53999999999999,84.63000000000001,39.54,2253,2007,167093,1110,167047.0,1156.0,0.1354676976701176,0.0749223440029051,11.278377681511191
2022-02-15,PETERBOROUGH COUNTY-CITY,124238.0,118730.0,75987.0,141576,87.75,83.86,53.669999999999995,2255,229,5023,52,5020.0,55.0,0.1617505791942137,0.03672938916200486,3.5479177261682775
2022-02-15,PORCUPINE,71029.0,65935.0,35819.0,80737,87.98,81.67,44.37,2256,455,4355,43,4355.0,43.0,0.5635582198991789,0.05325934825420811,5.394057247606425
2022-02-15,RENFREW COUNTY AND DISTRICT,86440.0,81747.0,50093.0,103045,83.89,79.33,48.61,2257,223,2921,28,2921.0,28.0,0.21641030617691298,0.027172594497549614,2.8346838759765154
2022-02-15,EASTERN ONTARIO,180608.0,170762.0,101465.0,205075,88.07000000000001,83.27,49.480000000000004,2258,445,12636,184,12614.0,206.0,0.216993782762404,0.08972327197366817,6.161648177496038
2022-02-15,SIMCOE MUSKOKA DISTRICT,498580.0,475426.0,274418.0,575014,86.71,82.67999999999999,47.72,2260,1172,32439,351,32408.0,382.0,0.20382112435523309,0.061041992021063834,5.641427860886865
2022-02-15,SUDBURY AND DISTRICT,173978.0,164795.0,97131.0,196072,88.73,84.05,49.54,2261,909,9253,100,9252.0,101.0,0.463605206250765,0.05100167285486964,4.719184789261088
2022-02-15,THUNDER BAY DISTRICT,133733.0,126705.0,75501.0,149989,89.16,84.48,50.339999999999996,2262,753,6988,77,6988.0,77.0,0.5020368160331757,0.051337098053857284,4.659008327277333
2022-02-15,TIMISKAMING,27501.0,26173.0,15901.0,32164,85.5,81.37,49.44,2263,83,990,11,986.0,15.0,0.2580524810346972,0.03419972640218878,3.0779753761969904
2022-02-15,WATERLOO REGION,511837.0,488043.0,277807.0,573162,89.3,85.15,48.47,2265,853,38451,384,38451.0,384.0,0.14882354377994356,0.06699676531242475,6.708574539135532
2022-02-15,WELLINGTON-DUFFERIN-GUELPH,262177.0,251308.0,147520.0,295016,88.87,85.18,50.0,2266,473,17360,148,17355.0,153.0,0.1603302871708653,0.050166770615831004,5.884426607370448
2022-02-15,WINDSOR-ESSEX COUNTY,357944.0,340767.0,184630.0,410271,87.25,83.06,45.0,2268,914,34684,574,34666.0,592.0,0.22277957740127868,0.1399075245386586,8.453924357315042
2022-02-15,YORK REGION,1019551.0,971178.0,554691.0,1143703,89.14,84.92,48.5,2270,603,95302,964,95243.0,1023.0,0.052723478035818734,0.0842876166277434,8.332757717694191
2022-02-15,TORONTO,2568286.0,2443620.0,1381679.0,2851090,90.08,85.71,48.46,3895,3825,266750,3957,266590.0,4117.0,0.134159216299731,0.138789024548506,9.356070836066205
2022-02-15,SOUTHWESTERN,172036.0,165402.0,94985.0,206207,83.43,80.21000000000001,46.06,4913,428,10256,144,10253.0,147.0,0.20755842430179383,0.06983274088658484,4.973642989811209
2022-02-15,HURON PERTH,117737.0,112654.0,71472.0,137903,85.38,81.69,51.83,5183,227,5158,91,5154.0,95.0,0.16460845666881793,0.06598841214476843,3.7403102180518193
2022-02-16,ALGOMA DISTRICT,99673.0,94957.0,59662.0,112839,88.33,84.15,52.87,2226,581,3852,28,3852.0,28.0,0.5148929005042583,0.024814115686952205,3.4137133437907106
2022-02-16,BRANT COUNTY,125827.0,120232.0,66499.0,144945,86.81,82.95,45.879999999999995,2227,246,9340,75,9340.0,75.0,0.1697195487943703,0.0517437648763324,6.443823519265929
2022-02-16,DURHAM REGION,605817.0,578495.0,319037.0,671727,90.19,86.11999999999999,47.5,2230,1034,50464,430,50458.0,436.0,0.15393158232436688,0.06401410096661292,7.512575793439895
2022-02-16,GREY BRUCE,137733.0,131549.0,85727.0,167078,82.44,78.74,51.31,2233,178,5699,47,5698.0,48.0,0.10653706651982907,0.02813057374399981,3.4109816971713807
2022-02-16,HALDIMAND-NORFOLK,93173.0,89395.0,51069.0,114141,81.63,78.32000000000001,44.74,2234,245,6484,72,6473.0,83.0,0.21464679650607582,0.06307987489158147,5.680693177736309
2022-02-16,"HALIBURTON, KAWARTHA, PINE RIDGE",160145.0,153344.0,98409.0,183151,87.44,83.73,53.73,2235,354,6325,84,6319.0,90.0,0.1932831379572047,0.0458637954474723,3.453434597681694
2022-02-16,HALTON REGION,530240.0,504299.0,289086.0,579551,91.49000000000001,87.02,49.88,2236,732,40629,298,40592.0,335.0,0.12630467379057236,0.05141911583277399,7.010427037482465
2022-02-16,CITY OF HAMILTON,484067.0,460492.0,260878.0,552042,87.69,83.42,47.260000000000005,2237,994,46097,502,46089.0,510.0,0.18005876364479514,0.09093511000974563,8.350270450436742
2022-02-16,HASTINGS & PRINCE EDWARD COUNTIES,141282.0,134044.0,85408.0,164832,85.71,81.32000000000001,51.82,2238,499,5943,36,5941.0,38.0,0.30273247913026596,0.021840419336051253,3.6054892253931277
2022-02-16,CHATHAM-KENT,86102.0,82162.0,48514.0,101565,84.78,80.9,47.77,2240,274,6257,64,6250.0,71.0,0.2697779746960075,0.06301383350563679,6.160586816324521
2022-02-16,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",186819.0,177548.0,117793.0,200252,93.28999999999999,88.66000000000001,58.81999999999999,2241,430,8938,31,8938.0,31.0,0.2147294409044604,0.01548049457683319,4.463376146055969
2022-02-16,LAMBTON COUNTY,105058.0,100567.0,60740.0,126574,83.0,79.45,47.99,2242,402,8915,117,8911.0,121.0,0.31760077109042933,0.09243604531736375,7.043310632515366
2022-02-16,"LEEDS, GRENVILLE AND LANARK DISTRICT",162285.0,156010.0,102524.0,172131,94.28,90.63,59.56,2243,497,5796,80,5796.0,80.0,0.28873358081925976,0.04647623031295932,3.3672028861739025
2022-02-16,MIDDLESEX-LONDON,445092.0,425671.0,240297.0,485049,91.75999999999999,87.76,49.54,2244,1361,29256,333,29254.0,335.0,0.28059020841193366,0.06865285775251573,6.031555574797598
2022-02-16,NIAGARA REGION,402441.0,384529.0,224641.0,460171,87.45,83.56,48.82,2246,1051,31642,509,31637.0,514.0,0.22839335812122014,0.11061105545547198,6.876139522047239
